"avatar href","title href","title","company href","company-name","title-salary","city-text","exp","item-tag","item-tag href","item-tag 2","item-tag href 2","item-tag 3","remaining-items","item-tag 4","remaining-items 2","address","btn href","item-tag href 3","item-tag href 4","item-tag 6"
"https://www.topcv.vn/viec-lam/it-network-binh-chanh/2134876.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/it-network-binh-chanh/2134876.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","IT Network - Bình Chánh","https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-du-lieu-sang-tao/108485.html","CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO","Thoả thuận","Hồ Chí Minh (mới)","1 năm","Network Engineer","https://www.topcv.vn/tim-viec-lam-network-engineer-cr257cb262cl289","","","IT - Phần cứng và máy tí...","+6","Network Engineer","+6","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","https://www.topcv.vn/tim-viec-lam-network-engineer-cr257cb262cl289",""
"https://www.topcv.vn/viec-lam/manual-tester-chuyen-vien-kiem-thu-phan-mem-software/2135451.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/manual-tester-chuyen-vien-kiem-thu-phan-mem-software/2135451.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Manual Tester - Chuyên Viên Kiểm Thử Phần Mềm / Software","https://www.topcv.vn/cong-ty/cong-ty-tnhh-techcare/255149.html","CÔNG TY TNHH TECHCARE","10 - 30 triệu","Hà Nội","1 năm","Manual Tester","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","1 nă...","+3","Manual Tester","+5","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279",""
"https://www.topcv.vn/viec-lam/network-engineer/2130416.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/network-engineer/2130416.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Network Engineer","https://www.topcv.vn/cong-ty/chi-nhanh-tai-tp-ho-chi-minh-cong-ty-co-phan-netnam-tp-ha-noi/68862.html","CHI NHÁNH TẠI TP HỒ CHÍ MINH - CÔNG TY CỔ PHẦN NETNAM (TP. HÀ NỘI)","Thoả thuận","Hồ Chí Minh (mới)","2 năm","Kỹ thuật IT","https://www.topcv.vn/tim-viec-lam-ky-thuat-it-cr257cb262cl911","Viễn thông","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=14","IT - Phần cứng và m...","+6","Kỹ thuật IT","+7","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","https://www.topcv.vn/tim-viec-lam-ky-thuat-it-cr257cb262cl911",""
"https://www.topcv.vn/viec-lam/frontend-developer-techcare/2135528.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/frontend-developer-techcare/2135528.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Frontend Developer - TECHCARE","https://www.topcv.vn/cong-ty/cong-ty-tnhh-techcare/255149.html","CÔNG TY TNHH TECHCARE","20 - 40 triệu","Hà Nội","3 năm","Frontend Developer","https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Nghỉ thứ ...","+3","Frontend Developer","+4","5 ngày trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273",""
"https://www.topcv.vn/viec-lam/it-helpdesk-it-support-tai-quang-nam/2124381.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/it-helpdesk-it-support-tai-quang-nam/2124381.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","IT Helpdesk/IT Support - Tại Quảng Nam","https://www.topcv.vn/cong-ty/cong-ty-trach-nhiem-huu-han-fashion-garments-2/236658.html","CÔNG TY TRÁCH NHIỆM HỮU HẠN FASHION GARMENTS 2","Thoả thuận","Đà Nẵng (mới)","1 năm","IT Helpdesk/IT support","https://www.topcv.vn/tim-viec-lam-it-helpdesk-it-support-cr257cb262cl287","","","IT - Phần cứng và ...","+6","IT Helpdesk/IT sup...","+6","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/tester/2134621.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/tester/2134621.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Tester","https://www.topcv.vn/cong-ty/cong-ty-co-phan-phan-mem-itsol-holdings/183155.html","Công ty cổ phần phần mềm ITSOL Holdings","15 - 22 triệu","Hà Nội","2 năm","Software Tester (Automation & Manual)","https://www.topcv.vn/tim-viec-lam-software-tester-automation-manual-cr257cb259cl277","","","Ngh...","+11","Software Tester (A...","+11","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/nhan-vien-tu-van-sale-online-cham-soc-khach-hang-game-thu-nhap-hap-dan/1662973.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","","","https://www.topcv.vn/cong-ty/cong-ty-tnhh-cnlgaming/125636.html","Công Ty TNHH CNLGAMING","Từ 12 triệu","Hồ Chí Minh (mới)","Không yêu cầu","Sales IT Phần mềm khác","https://www.topcv.vn/tim-viec-lam-sales-it-phan-mem-khac-cr1cb5cl943","B2C","https://www.topcv.vn/tim-viec-lam-moi-nhat?target_customer=2","Không yêu cầu k...","+2","Sales IT Phần mềm...","+3","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-b2b-giai-phap-cong-nghe-va-ky-thuat/2126508.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-b2b-giai-phap-cong-nghe-va-ky-thuat/2126508.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Chuyên Viên Kinh Doanh B2B ( Giải Pháp Công Nghệ Và Kỹ Thuật )","https://www.topcv.vn/cong-ty/cong-ty-tnhh-ung-dung-ky-thuat-va-giai-phap-so-tdb/209288.html","CÔNG TY TNHH ỨNG DỤNG KỸ THUẬT VÀ GIẢI PHÁP SỐ TDB","12 - 20 triệu","Hồ Chí Minh (mới)","2 năm","Sales IT Phần mềm khác","https://www.topcv.vn/tim-viec-lam-sales-it-phan-mem-khac-cr1cb5cl943","Direct Sales","https://www.topcv.vn/tim-viec-lam-moi-nhat?sale_method=1","Telesa...","+13","Sales IT Phần mềm...","+14","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/mobile-web-developer-c-maui-2-nam-kinh-nghiem-lam-viec-tai-dong-da-hn-phuc-loi-tot-thu-nhap-cao/2093626.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/mobile-web-developer-c-maui-2-nam-kinh-nghiem-lam-viec-tai-dong-da-hn-phuc-loi-tot-thu-nhap-cao/2093626.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Mobile & Web Developer (C#, MAUI) - 2 Năm Kinh Nghiệm - Làm Việc Tại Đống Đa, HN - Phúc Lợi Tốt, Thu Nhập Cao","https://www.topcv.vn/cong-ty/cong-ty-co-phan-quoc-te-viet-nam-nhat-ban/58096.html","Công ty Cổ phần Quốc tế Việt Nam Nhật Bản","Thoả thuận","Hà Nội","2 năm","Mobile Developer","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","T...","+4","Mobile Developer","+6","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274",""
"https://www.topcv.vn/viec-lam/software-tester-manager/2135610.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/software-tester-manager/2135610.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Software Tester Manager","https://www.topcv.vn/cong-ty/cong-ty-co-phan-base-enterprise/1233.html","Công ty Cổ Phần Base Enterprise","Thoả thuận","Hà Nội","3 năm","Software Tester (Automation & Manual)","https://www.topcv.vn/tim-viec-lam-software-tester-automation-manual-cr257cb259cl277","","","IT ...","+4","Software Tester (A...","+4","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/software-tester-manual-toi-thieu-2-nam-kinh-nghiem-thu-nhap-upto-22-trieu-thang/2137561.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/software-tester-manual-toi-thieu-2-nam-kinh-nghiem-thu-nhap-upto-22-trieu-thang/2137561.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Software Tester (Manual) – Tối Thiểu 2 Năm Kinh Nghiệm - Thu Nhập Upto 22 Triệu/Tháng","https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-va-dich-vu-thue-taxnet/248394.html","CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET","10 - 22 triệu","Hà Nội","2 năm","Software Tester (Automation & Manual)","https://www.topcv.vn/tim-viec-lam-software-tester-automation-manual-cr257cb259cl277","","","IT ...","+9","Software Tester (A...","+9","5 ngày trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/ai-back-end-java-developer/2134442.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/ai-back-end-java-developer/2134442.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","AI Back End Java Developer","https://www.topcv.vn/cong-ty/cong-ty-tnhh-lg-cns-viet-nam/139535.html","Công Ty TNHH LG CNS VIỆT NAM","Thoả thuận","Hà Nội","4 năm","Backend Developer","https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272","Nghỉ thứ 7","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","4 năm kinh ng...","+2","Backend Developer","+3","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272",""
"https://www.topcv.vn/viec-lam/ios-developer-swift-swiftui-thanh-xuan-ha-noi-luong-25-30m/2131406.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/ios-developer-swift-swiftui-thanh-xuan-ha-noi-luong-25-30m/2131406.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","IOS Developer (Swift/SwiftUI) - Thanh Xuân Hà Nội - Lương 25 -30M","https://www.topcv.vn/cong-ty/cong-ty-tnhh-volio-viet-nam/69228.html","Công ty TNHH Volio Việt Nam","25 - 30 triệu","Hà Nội","2 năm","Mobile Developer","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","2...","+2","Mobile Developer","+4","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274",""
"https://www.topcv.vn/viec-lam/nhan-vien-telesales-biet-tieng-trung-lam-viec-tai-tp-hcm/2126694.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/nhan-vien-telesales-biet-tieng-trung-lam-viec-tai-tp-hcm/2126694.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Nhân Viên Telesales - Biết Tiếng Trung - Làm Việc Tại TP.HCM","https://www.topcv.vn/cong-ty/cong-ty-co-phan-phan-mem-di-gi-win-viet-nam/151055.html","CÔNG TY CỔ PHẦN PHẦN MỀM DI GI WIN VIỆT NAM","Thoả thuận","Hồ Chí Minh (mới)","Dưới 1 năm","Sales IT Phần mềm khác","https://www.topcv.vn/tim-viec-lam-sales-it-phan-mem-khac-cr1cb5cl943","B2B","https://www.topcv.vn/tim-viec-lam-moi-nhat?target_customer=1","Dưới ...","+9","Sales IT Phần mềm...","+11","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","",""
"https://www.topcv.vn/viec-lam/thuc-tap-sinh-business-analyst/2134281.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/thuc-tap-sinh-business-analyst/2134281.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Thực Tập Sinh Business Analyst","https://www.topcv.vn/cong-ty/tap-doan-cong-nghiep-vien-thong-quan-doi/198518.html","TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI","Thoả thuận","Hà Nội","Dưới 1 năm","Business Analyst (Phân tích nghiệp vụ)","https://www.topcv.vn/tim-viec-lam-business-analyst-phan-tich-nghiep-vu-cr257cb268cl322","","","Ng...","+3","Business Analyst (...","+3","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/it-support-helpdesk/2134372.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/it-support-helpdesk/2134372.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","IT Support / Helpdesk","https://www.topcv.vn/cong-ty/cong-ty-tnhh-eaera-viet-nam/194871.html","CÔNG TY TNHH EAERA VIỆT NAM","Thoả thuận","Hà Nội","2 năm","IT Helpdesk/IT support","https://www.topcv.vn/tim-viec-lam-it-helpdesk-it-support-cr257cb262cl287","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Nghỉ ...","+4","IT Helpdesk/IT sup...","+5","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/lap-trinh-vien-ung-dung-di-dong-mobile-developer/1835149.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/lap-trinh-vien-ung-dung-di-dong-mobile-developer/1835149.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Lập Trình Viên Ứng Dụng Di Động (Mobile Developer)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-intrust/215807.html","CÔNG TY CỔ PHẦN INTRUST","Thoả thuận","Hà Nội","2 năm","Mobile Developer","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","2...","+10","Mobile Developer","+12","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274",""
"https://www.topcv.vn/viec-lam/lap-trinh-plc-tai-hai-phong-luong-20-trieu-thang/2127695.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/lap-trinh-plc-tai-hai-phong-luong-20-trieu-thang/2127695.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Lập Trình PLC Tại Hải Phòng - Lương: 20 Triệu/ Tháng","https://www.topcv.vn/cong-ty/cong-ty-tnhh-jptech/254861.html","CÔNG TY TNHH JPTECH","Tới 20 triệu","Hải Phòng (mới)","1 năm","Kỹ sư lập trình PLC/SCADA","https://www.topcv.vn/tim-viec-lam-ky-su-lap-trinh-plc-scada-cr644cb645cl657","","","Công nghệ kỹ th...","+7","Kỹ sư lập trình PL...","+7","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-vien-lam-tai-ha-noi-3-nam-kinh-nghiem-luong-20-25-trieu/1955895.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-vien-lam-tai-ha-noi-3-nam-kinh-nghiem-luong-20-25-trieu/1955895.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Trưởng Nhóm Lập Trình Viên Làm Tại Hà Nội, 3 Năm Kinh Nghiệm, Lương 20 - 25 Triệu","https://www.topcv.vn/cong-ty/cty-tnhh-phan-mem-jdi/50040.html","CTY TNHH PHẦN MỀM JDI","20 - 25 triệu","Hà Nội","3 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","3 năm kinh...","+3","Software Engineer","+4","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271",""
"https://www.topcv.vn/viec-lam/fullstack-developer-python-vue-js-luong-upto-25-trieu/2133367.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","https://www.topcv.vn/viec-lam/fullstack-developer-python-vue-js-luong-upto-25-trieu/2133367.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800445","Fullstack Developer (Python / Vue.Js) - Lương Upto 25 Triệu","https://www.topcv.vn/cong-ty/cong-ty-co-phan-kinh-doanh-bat-dong-san-mayhomes/150805.html","CÔNG TY CỔ PHẦN KINH DOANH BẤT ĐỘNG SẢN MAYHOMES","20 - 25 triệu","Hà Nội","3 năm","Fullstack Developer","https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275","","","IT - Phần cứng và máy...","+5","Fullstack Develope...","+5","1 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?sba=1&type_keyword=1%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
