"ilabel","small-text","imt-3","bg-white href","border-radius-normal src","text-rich-grey","sign-in-view-salary href","position-relative","position-relative href","text-rich-grey 2","text-rich-grey 3","text-reset","text-reset href","text-reset 2","text-reset href 2","text-reset 3","text-reset href 3","text-reset 4","text-reset href 4","text-reset 5","text-reset href 5","text-reset 6","text-reset href 6","stretched-link"
"","Posted
29 days ago","Frontend Developer (Angular)","https://itviec.com/companies/oivan?lab_feature=preview_jd_page","","Oivan","https://itviec.com/sign_in?job=frontend-developer-angular-oivan-0902&job_index=4&view_salary_source=search_page","Frontend Developer","https://itviec.com/it-jobs/frontend-developer","Hybrid","Ho Chi Minh","Angular","https://itviec.com/it-jobs/angular?click_source=Skill+tag","TypeScript","https://itviec.com/it-jobs/typescript?click_source=Skill+tag","CSS","https://itviec.com/it-jobs/css?click_source=Skill+tag","","","","","","",""
"","Posted
29 days ago","(Mid./Sr.) DevOps Engineer (Linux, AWS, Kubernetes)","https://itviec.com/companies/remote-resources-vn-rrvn?lab_feature=preview_jd_page","","Remote Resources VN (RRVN)","https://itviec.com/sign_in?job=devops-engineer-remote-resources-vn-rrvn-2332&job_index=6&view_salary_source=search_page","DevOps Engineer","https://itviec.com/it-jobs/devops-engineer","At office","Ho Chi Minh","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","Kubernetes","https://itviec.com/it-jobs/kubernetes?click_source=Skill+tag","Unix","https://itviec.com/it-jobs/unix?click_source=Skill+tag","Linux","https://itviec.com/it-jobs/linux?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag",""
"","Posted
29 days ago","Mid/Sr. Back End Developer (Java, PHP)","https://itviec.com/companies/remote-resources-vn-rrvn?lab_feature=preview_jd_page","","Remote Resources VN (RRVN)","https://itviec.com/sign_in?job=mid-sr-back-end-developer-java-php-remote-resources-vn-rrvn-0606&job_index=7&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","Hybrid","Ho Chi Minh","PHP","https://itviec.com/it-jobs/php?click_source=Skill+tag","Golang","https://itviec.com/it-jobs/golang?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","Symfony","https://itviec.com/it-jobs/symfony?click_source=Skill+tag","OOP","https://itviec.com/it-jobs/oop?click_source=Skill+tag",""
"","Posted
29 days ago","Android Developer, Smart POS (Fintech)","https://itviec.com/companies/vietpay-corporation?lab_feature=preview_jd_page","","Vietpay Corporation","https://itviec.com/sign_in?job=android-developer-smart-pos-fintech-vietpay-corporation-1018&job_index=8&view_salary_source=search_page","Mobile Application Developer","https://itviec.com/it-jobs/mobile-application-developer","At office","Ho Chi Minh - Ha Noi","Android","https://itviec.com/it-jobs/android?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","CI/CD","https://itviec.com/it-jobs/ci-cd?click_source=Skill+tag","C++","https://itviec.com/it-jobs/c++?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Mobile Apps","https://itviec.com/it-jobs/mobile-apps?click_source=Skill+tag",""
"","Posted
29 days ago","Software Engineer (Mobile + Security)","https://itviec.com/companies/vng-corporation?lab_feature=preview_jd_page","","VNG Corporation","https://itviec.com/sign_in?job=software-engineer-mobile-security-vng-corporation-1325&job_index=9&view_salary_source=search_page","Security Engineer","https://itviec.com/it-jobs/security-engineer","At office","Ho Chi Minh","Application Security","https://itviec.com/it-jobs/application-security?click_source=Skill+tag","C language","https://itviec.com/it-jobs/c-language?click_source=Skill+tag","Cloud-native Architecture","https://itviec.com/it-jobs/cloud-native-architecture?click_source=Skill+tag","C++","https://itviec.com/it-jobs/c++?click_source=Skill+tag","","","","","+2"
"","Posted
29 days ago","Fullstack Java Software Architect (Fintech, AWS, Micro)","https://itviec.com/companies/vietpay-corporation?lab_feature=preview_jd_page","","Vietpay Corporation","https://itviec.com/sign_in?job=fullstack-java-software-architect-fintech-aws-micro-vietpay-corporation-5106&job_index=10&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ho Chi Minh - Ha Noi","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Microservices","https://itviec.com/it-jobs/microservices?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag",""
"","Posted
30 days ago","LG Dream Code and LG Track Program for Freshers IT","https://itviec.com/companies/lg-electronics-development-vietnam-lgedv?lab_feature=preview_jd_page","","LG Electronics Development Vietnam (LGEDV)","https://itviec.com/sign_in?job=lg-dream-code-and-lg-track-program-for-freshers-it-lg-electronics-development-vietnam-lgedv-5908&job_index=11&view_salary_source=search_page","Software/Technical Architect","https://itviec.com/it-jobs/software-technical-architect","At office","Ha Noi - Da Nang","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","Embedded C","https://itviec.com/it-jobs/embedded-c?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","C++","https://itviec.com/it-jobs/c++?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","","",""
"","Posted
30 days ago","Python Developer (Quantitative Trading)","https://itviec.com/companies/ssi-securities-corporation?lab_feature=preview_jd_page","","SSI Securities Corporation","https://itviec.com/sign_in?job=python-developer-quantitative-trading-ssi-securities-corporation-3902&job_index=12&view_salary_source=search_page","Software/Technical Architect","https://itviec.com/it-jobs/software-technical-architect","At office","Ha Noi","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","FastAPI","https://itviec.com/it-jobs/fastapi?click_source=Skill+tag","Django","https://itviec.com/it-jobs/django?click_source=Skill+tag","Flask","https://itviec.com/it-jobs/flask?click_source=Skill+tag","","","","",""
"","Posted
30 days ago","Middle/Senior Fullstack Engineers (NodeJS, NestJS, SQL)","https://itviec.com/companies/cong-ty-tnhh-spacemind?lab_feature=preview_jd_page","","CÔNG TY TNHH SPACEMIND","https://itviec.com/sign_in?job=senior-fullstack-engineers-nodejs-nestjs-sql-cong-ty-tnhh-spacemind-3823&job_index=14&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Da Nang","Fullstack","https://itviec.com/it-jobs/fullstack?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","NestJS","https://itviec.com/it-jobs/nestjs?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag",""
"","Posted
30 days ago","URGENT 3 Fullstack Java Project Manager/Project Leader","https://itviec.com/companies/v-knic?lab_feature=preview_jd_page","","V-Knic","https://itviec.com/sign_in?job=urgent-fullstack-java-project-manager-project-leader-v-knic-1143&job_index=15&view_salary_source=search_page","Project Manager","https://itviec.com/it-jobs/project-manager","At office","Da Nang","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Team Management","https://itviec.com/it-jobs/team-management?click_source=Skill+tag","Project Management","https://itviec.com/it-jobs/project-management?click_source=Skill+tag","Spring Boot","https://itviec.com/it-jobs/spring-boot?click_source=Skill+tag","","","","","+1"
"","Posted
30 days ago","QC Engineer (Tester)","https://itviec.com/companies/laidon-group?lab_feature=preview_jd_page","","Laidon Group","https://itviec.com/sign_in?job=qc-engineer-tester-laidon-group-4913&job_index=17&view_salary_source=search_page","Manual Tester","https://itviec.com/it-jobs/manual-tester","At office","Ho Chi Minh","QA QC","https://itviec.com/it-jobs/qa-qc?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","SAP","https://itviec.com/it-jobs/sap?click_source=Skill+tag","ERP","https://itviec.com/it-jobs/erp?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","","",""
"","Posted
30 days ago","Fullstack  Developer (.Net Core/ .Net 5+, C#, Angular)","https://itviec.com/companies/verp-technology-solutions-jsc?lab_feature=preview_jd_page","","VERP Technology Solutions JSC","https://itviec.com/sign_in?job=fullstack-developer-net-core-net-5-c-angular-verp-technology-solutions-jsc-1436&job_index=18&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ha Noi","Fullstack","https://itviec.com/it-jobs/fullstack?click_source=Skill+tag","PostgreSql","https://itviec.com/it-jobs/postgresql?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Angular","https://itviec.com/it-jobs/angular?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag",".Net Core","https://itviec.com/it-jobs/.net-core?click_source=Skill+tag",""
"","Posted
30 days ago","Senior .Net Developer (.NET, .NET Core, ASP.NET MVC )","https://itviec.com/companies/8seneca?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjkxNzEyMCwicHVyIjoiYmxvYl9pZCJ9fQ==--7ed88442f6cc4f08021200c15ea7a614978a9e9c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--38cf628da18014271cd7a04458be413e21f554ca/315533013_10162104258619307_7634856272563296165_n.jpg","8Seneca","https://itviec.com/sign_in?job=senior-net-developer-net-net-core-asp-net-mvc-8seneca-5221&job_index=0&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","At office","Ha Noi",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag",".Net Core","https://itviec.com/it-jobs/.net-core?click_source=Skill+tag","MVC","https://itviec.com/it-jobs/mvc?click_source=Skill+tag","ASP.NET","https://itviec.com/it-jobs/asp.net?click_source=Skill+tag","","","","",""
"","Posted
30 days ago","Backend Engineer ( Python, Node.js)","https://itviec.com/companies/arsen-kawaijuku-tech-vietnam-co-ltd?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjQ2ODMzNSwicHVyIjoiYmxvYl9pZCJ9fQ==--0febe514b1ce44c6ffa2a6cc6b81da1431d3e12d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/ARSEN%20PROJECT%E3%80%80LOGO%20-%20Linh%20Nguyen.png","ARSEN Kawaijuku Tech Vietnam Co.,Ltd","https://itviec.com/sign_in?job=backend-engineer-python-node-js-arsen-kawaijuku-tech-vietnam-co-ltd-1018&job_index=1&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","At office","Ho Chi Minh","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","NoSQL","https://itviec.com/it-jobs/nosql?click_source=Skill+tag","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag",""
"","Posted
30 days ago","DevOps Engineer (CI/CD, Docker, Linux System Admin)","https://itviec.com/companies/it-development-vietnam?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6ODAwNjI2LCJwdXIiOiJibG9iX2lkIn19--209c4029cb7d4924d3370fe89b84c5bee445f1ba/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/it-developement-logo.png","IT-Development Vietnam","https://itviec.com/sign_in?job=devops-engineer-ci-cd-docker-linux-system-admin-it-development-vietnam-4832&job_index=2&view_salary_source=search_page","DevOps Engineer","https://itviec.com/it-jobs/devops-engineer","At office","Ho Chi Minh","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","System Admin","https://itviec.com/it-jobs/system-admin?click_source=Skill+tag","Linux","https://itviec.com/it-jobs/linux?click_source=Skill+tag","","","","","","",""
"","Posted
30 days ago","Manual Tester (QA/QC)","https://itviec.com/companies/gemcommerce?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDIxNDgxOCwicHVyIjoiYmxvYl9pZCJ9fQ==--5409e902b0e442cc945e33db083ec33c76193edb/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/Frame%201171275381.png","GemCommerce","https://itviec.com/sign_in?job=manual-tester-qa-qc-gemcommerce-1156&job_index=3&view_salary_source=search_page","Manual Tester","https://itviec.com/it-jobs/manual-tester","At office","Ha Noi","Tester","https://itviec.com/it-jobs/tester?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","Functional specifications","https://itviec.com/it-jobs/functional-specifications?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","","",""
"","Posted
30 days ago","Senior AI Engineer","https://itviec.com/companies/firegroup?lab_feature=preview_jd_page","","FireGroup","https://itviec.com/sign_in?job=senior-ai-engineer-firegroup-5318&job_index=5&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ho Chi Minh","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","LLM","https://itviec.com/it-jobs/llm?click_source=Skill+tag","Flask","https://itviec.com/it-jobs/flask?click_source=Skill+tag","FastAPI","https://itviec.com/it-jobs/fastapi?click_source=Skill+tag","","","","",""
"","Posted
30 days ago","Data Analyst (P&L Analytics)","https://itviec.com/companies/fe-credit?lab_feature=preview_jd_page","","FE CREDIT","https://itviec.com/sign_in?job=data-analyst-p-l-analytics-fe-credit-4306&job_index=6&view_salary_source=search_page","Data Analyst","https://itviec.com/it-jobs/data-analyst","At office","Ho Chi Minh","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","","","","","","","","",""
"","Posted
30 days ago","Product Designer (UI-UX, AI)","https://itviec.com/companies/cong-ty-tnhh-teenup?lab_feature=preview_jd_page","","CÔNG TY TNHH TEENUP","https://itviec.com/sign_in?job=product-designer-ui-ux-ai-cong-ty-tnhh-teenup-3112&job_index=7&view_salary_source=search_page","Product Designer","https://itviec.com/it-jobs/product-designer","At office","Ha Noi","Product Design","https://itviec.com/it-jobs/product-design?click_source=Skill+tag","Design","https://itviec.com/it-jobs/design?click_source=Skill+tag","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","UI-UX","https://itviec.com/it-jobs/ui-ux?click_source=Skill+tag","","","","",""
"","Posted
30 days ago","DevOps Engineer (Kubernetes, AWS, CI/CD)","https://itviec.com/companies/ol-vietnam?lab_feature=preview_jd_page","","OL Vietnam","https://itviec.com/sign_in?job=devops-engineer-kubernetes-aws-ci-cd-ol-vietnam-2841&job_index=8&view_salary_source=search_page","DevOps Engineer","https://itviec.com/it-jobs/devops-engineer","At office","Ho Chi Minh","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","CI/CD","https://itviec.com/it-jobs/ci-cd?click_source=Skill+tag","Terraform","https://itviec.com/it-jobs/terraform?click_source=Skill+tag","Kubernetes","https://itviec.com/it-jobs/kubernetes?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag",""
"","Posted
30 days ago","Product Planner (Senior BA) ~ Up to $2000","https://itviec.com/companies/ewoosoft-vietnam?lab_feature=preview_jd_page","","Ewoosoft Vietnam","https://itviec.com/sign_in?job=product-planner-senior-ba-up-to-2000-ewoosoft-vietnam-0512&job_index=9&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ha Noi","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","UI-UX","https://itviec.com/it-jobs/ui-ux?click_source=Skill+tag","Scrum","https://itviec.com/it-jobs/scrum?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","","","","",""
"","Posted
30 days ago","AI Engineer","https://itviec.com/companies/trustify-technology?lab_feature=preview_jd_page","","Trustify Technology","https://itviec.com/sign_in?job=ai-engineer-trustify-technology-2609&job_index=14&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ho Chi Minh","Generative AI","https://itviec.com/it-jobs/generative-ai?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","TensorFlow","https://itviec.com/it-jobs/tensorflow?click_source=Skill+tag","PyTorch","https://itviec.com/it-jobs/pytorch?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","LLM","https://itviec.com/it-jobs/llm?click_source=Skill+tag",""
"","Posted
30 days ago","Senior Flutter Developer","https://itviec.com/companies/webmd-health-services?lab_feature=preview_jd_page","","WebMD Health Services","https://itviec.com/sign_in?job=senior-flutter-developer-webmd-health-services-2037&job_index=15&view_salary_source=search_page","Mobile Application Developer","https://itviec.com/it-jobs/mobile-application-developer","Remote","Ho Chi Minh","Flutter","https://itviec.com/it-jobs/flutter?click_source=Skill+tag","Kotlin","https://itviec.com/it-jobs/kotlin?click_source=Skill+tag","Dart","https://itviec.com/it-jobs/dart?click_source=Skill+tag","Swift","https://itviec.com/it-jobs/swift?click_source=Skill+tag","Android","https://itviec.com/it-jobs/android?click_source=Skill+tag","iOS","https://itviec.com/it-jobs/ios?click_source=Skill+tag",""
"","Posted
31 days ago","Data Analyst (Power BI, MSSQL, Python)","https://itviec.com/companies/s4bt-solutions-for-business-travel?lab_feature=preview_jd_page","","S4BT Solutions for Business Travel.","https://itviec.com/sign_in?job=data-analyst-power-bi-mssql-python-s4bt-solutions-for-business-travel-0526&job_index=16&view_salary_source=search_page","Data Analyst","https://itviec.com/it-jobs/data-analyst","Hybrid","Ho Chi Minh","Data Analysis","https://itviec.com/it-jobs/data-analysis?click_source=Skill+tag","Power BI","https://itviec.com/it-jobs/power-bi?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","","",""
"","Posted
31 days ago","Manual Tester (QA QC/English)","https://itviec.com/companies/netcompany?lab_feature=preview_jd_page","","Netcompany","https://itviec.com/sign_in?job=manual-tester-qa-qc-english-netcompany-0454&job_index=17&view_salary_source=search_page","Manual Tester","https://itviec.com/it-jobs/manual-tester","At office","Ho Chi Minh","QA QC","https://itviec.com/it-jobs/qa-qc?click_source=Skill+tag","Tester","https://itviec.com/it-jobs/tester?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","","","","","","",""
"","Posted
31 days ago","Senior Project Manager (English, Business Analyst)","https://itviec.com/companies/powergate-software?lab_feature=preview_jd_page","","PowerGate Software","https://itviec.com/sign_in?job=senior-project-manager-english-business-analyst-powergate-software-1617&job_index=18&view_salary_source=search_page","Project Manager","https://itviec.com/it-jobs/project-manager","At office","Ha Noi","Project Management","https://itviec.com/it-jobs/project-management?click_source=Skill+tag","Product Owner","https://itviec.com/it-jobs/product-owner?click_source=Skill+tag","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Scrum","https://itviec.com/it-jobs/scrum?click_source=Skill+tag","","","","","+2"
"","Posted
31 days ago","AI Agent Engineer (Python, LLM)","https://itviec.com/companies/kds-vietnam?lab_feature=preview_jd_page","","KDS Vietnam","https://itviec.com/sign_in?job=ai-agent-engineer-python-llm-kds-vietnam-4041&job_index=19&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ho Chi Minh","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","Machine Learning","https://itviec.com/it-jobs/machine-learning?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag","LLM","https://itviec.com/it-jobs/llm?click_source=Skill+tag","","",""
"","Posted
31 days ago","Business Analyst (API/SQL/Figma)","https://itviec.com/companies/isofh?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Njk1ODAyMiwicHVyIjoiYmxvYl9pZCJ9fQ==--c2f6e5aa4a93494897ae8b733b999929a4286b5b/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--38cf628da18014271cd7a04458be413e21f554ca/z7399317430647_cbf68083b2ed3fee79f412f652a95fdc.jpg","ISOFH","https://itviec.com/sign_in?job=business-analyst-api-sql-figma-isofh-1217&job_index=1&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ha Noi - Ho Chi Minh","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Figma","https://itviec.com/it-jobs/figma?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","","","","",""
"","Posted
31 days ago","Application Support Level 2 (.Net, Angular)","https://itviec.com/companies/mercatus?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTk3NzI5OCwicHVyIjoiYmxvYl9pZCJ9fQ==--f54ec3c9c9f0f67911aac0a74a10ab3692058e36/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/LOGOS%20Mercatus%20mo%CC%9B%CC%81i.png","Mercatus","https://itviec.com/sign_in?job=application-support-level-2-net-angular-mercatus-1406&job_index=2&view_salary_source=search_page","Technical Customer Support","https://itviec.com/it-jobs/technical-customer-support","At office","Ho Chi Minh",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","Angular","https://itviec.com/it-jobs/angular?click_source=Skill+tag","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","","","","","","",""
"","Posted
31 days ago","DevOps Engineer - Khối Công nghệ Thông tin","https://itviec.com/companies/mb-bank?lab_feature=preview_jd_page","","MB Bank","https://itviec.com/sign_in?job=devops-engineer-khoi-cong-nghe-thong-tin-mb-bank-5056&job_index=3&view_salary_source=search_page","DevOps Engineer","https://itviec.com/it-jobs/devops-engineer","At office","Ha Noi","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","MongoDB","https://itviec.com/it-jobs/mongodb?click_source=Skill+tag","CI/CD","https://itviec.com/it-jobs/ci-cd?click_source=Skill+tag","PostgreSql","https://itviec.com/it-jobs/postgresql?click_source=Skill+tag","Oracle","https://itviec.com/it-jobs/oracle?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag",""
"","Posted
31 days ago","Delivery Manager","https://itviec.com/companies/aletech-technology-solutions-company?lab_feature=preview_jd_page","","Aletech Technology Solutions Company","https://itviec.com/sign_in?job=delivery-manager-aletech-technology-solutions-company-2937&job_index=4&view_salary_source=search_page","Manager","https://itviec.com/it-jobs/manager","At office","Ho Chi Minh","Project Management","https://itviec.com/it-jobs/project-management?click_source=Skill+tag","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","Jira","https://itviec.com/it-jobs/jira?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","Scrum","https://itviec.com/it-jobs/scrum?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag",""
"","Posted
31 days ago","Business Analyst (Senior/Junior)","https://itviec.com/companies/truong-minh-thinh-technology-joint-stock-company?lab_feature=preview_jd_page","","TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY","https://itviec.com/sign_in?job=business-analyst-senior-junior-truong-minh-thinh-technology-joint-stock-company-5829&job_index=5&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ho Chi Minh","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Figma","https://itviec.com/it-jobs/figma?click_source=Skill+tag","Mockups","https://itviec.com/it-jobs/mockups?click_source=Skill+tag","UML","https://itviec.com/it-jobs/uml?click_source=Skill+tag","Scrum","https://itviec.com/it-jobs/scrum?click_source=Skill+tag","BPMN","https://itviec.com/it-jobs/bpmn?click_source=Skill+tag",""
"","Posted
31 days ago","Lead Front-end Developer (HTML, CSS, JavaScript)","https://itviec.com/companies/rightship?lab_feature=preview_jd_page","","RightShip","https://itviec.com/sign_in?job=lead-front-end-developer-html-css-javascript-rightship-2601&job_index=6&view_salary_source=search_page","Frontend Developer","https://itviec.com/it-jobs/frontend-developer","At office","Ha Noi","HTML","https://itviec.com/it-jobs/html?click_source=Skill+tag","Angular","https://itviec.com/it-jobs/angular?click_source=Skill+tag","TypeScript","https://itviec.com/it-jobs/typescript?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","CSS","https://itviec.com/it-jobs/css?click_source=Skill+tag","","",""
"","Posted
31 days ago",".NET Developer (C#, ASP.NET)","https://itviec.com/companies/saigon-new-port?lab_feature=preview_jd_page","","Saigon New Port","https://itviec.com/sign_in?job=net-developer-c-asp-net-saigon-new-port-3808&job_index=7&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","At office","Ho Chi Minh",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag",".Net Core","https://itviec.com/it-jobs/.net-core?click_source=Skill+tag","MVC","https://itviec.com/it-jobs/mvc?click_source=Skill+tag","ASP.NET","https://itviec.com/it-jobs/asp.net?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag",""
"","Posted
31 days ago","Application Operations – Vận hành phần mềm","https://itviec.com/companies/saigon-new-port?lab_feature=preview_jd_page","","Saigon New Port","https://itviec.com/sign_in?job=application-operations-van-hanh-phan-mem-saigon-new-port-3349&job_index=8&view_salary_source=search_page","Systems Engineer / Administrator","https://itviec.com/it-jobs/systems-engineer-administrator","At office","Ho Chi Minh","System Admin","https://itviec.com/it-jobs/system-admin?click_source=Skill+tag","Networking","https://itviec.com/it-jobs/networking?click_source=Skill+tag","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag","Incident Response","https://itviec.com/it-jobs/incident-response?click_source=Skill+tag","","","","","+2"
